Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,Carbon_Intensity_per_MW
00:00,-45,1643,826,240,177,176,-1,2268,9210,1514,-747,6568,0,342.1128931658202
00:05,-44,1658,826,235,178,175,-1,2267,9104,1484,-594,6867,0,343.0834254387904
00:10,-44,1683,828,235,177,173,-1,2268,9060,1380,-343,6684,0,342.9960116513556
00:15,-45,1733,827,236,177,172,-1,2267,9054,1350,-299,6597,0,342.2474708871004
00:20,-45,1783,827,234,177,172,-1,2267,9050,1328,-262,6508,0,341.3695318841887
00:25,-45,1831,827,233,178,172,-1,2267,8982,1289,-336,6640,0,341.4054928754439
00:30,-45,1848,827,232,177,173,-1,2267,8803,1287,-384,6754,0,340.5512052264023
00:35,-45,1863,827,232,177,173,-1,2267,8658,1292,-426,6818,0,339.59447004608296
00:40,-45,1881,828,232,178,173,-1,2267,8648,1295,-459,6769,0,338.9532989410806
00:45,-45,1861,827,232,178,174,-1,2267,8658,1284,-500,6759,0,339.4384120366174
00:50,-45,1822,827,230,177,174,-1,2267,8671,1277,-559,6793,0,340.39122552574327
00:55,-45,1810,828,231,177,173,-1,2267,8755,1277,-648,6711,0,340.71345665578525
01:00,-45,1799,827,230,177,173,-1,2266,8838,1274,-802,6739,0,341.6506546275395
01:05,-45,1791,827,231,177,173,-1,2267,8867,1315,-587,6539,0,340.36985554647043
01:10,-45,1794,827,230,177,173,-1,2266,8868,1339,-445,6439,0,339.50601640838653
01:15,-45,1810,827,229,177,172,-1,2266,8861,1330,-572,6431,0,339.3132096119648
01:20,-45,1833,828,230,177,172,-1,2266,8865,1326,-520,6312,0,338.43183587489125
01:25,-45,1832,827,231,177,172,-1,2267,8869,1331,-665,6334,0,338.508688494604
01:30,-45,1808,827,230,177,172,-1,2266,8871,1326,-689,6277,0,338.6827655862639
01:35,-45,1777,827,229,177,172,-1,2267,8885,1328,-662,6170,0,338.6590951061865
01:40,-45,1737,828,228,178,172,-1,2267,8907,1308,-660,6127,0,339.4746987951807
01:45,-45,1753,827,230,178,172,-1,2267,8922,1310,-809,6152,0,339.43925320024033
01:50,-45,1787,828,228,178,171,-1,2268,8931,1315,-916,6216,0,339.223667877339
01:55,-45,1793,828,228,179,171,-1,2267,8951,1328,-1068,6277,0,339.40350556038624
02:00,-45,1793,828,229,179,171,-1,2267,8966,1316,-1162,6331,0,339.9469624355288
02:05,-45,1803,828,229,178,171,-1,2268,8974,1344,-1250,6338,0,339.4746380111101
02:10,-45,1799,828,230,178,171,-1,2267,8961,1387,-1346,6353,0,338.9139662773258
02:15,-45,1823,828,231,178,171,-1,2267,8988,1403,-1384,6290,0,338.19093057070154
02:20,-45,1819,828,233,178,172,-1,2268,9007,1415,-1436,6274,0,338.10407774044137
02:25,-46,1809,828,233,178,172,-1,2267,8994,1413,-1451,6292,0,338.297356227855
02:30,-45,1794,828,232,178,173,-1,2267,8979,1366,-1459,6318,0,339.2263910390675
02:35,-45,1812,828,231,178,173,-1,2267,8949,1380,-1386,6245,0,338.184650525354
02:40,-45,1839,828,230,178,172,-1,2268,8936,1394,-1399,6224,0,337.37425218066403
02:45,-45,1838,828,230,178,171,-1,2267,8928,1390,-1410,6218,0,337.3745943228048
02:50,-45,1813,828,230,178,172,-1,2268,8924,1398,-1415,6226,0,337.6303681683055
02:55,-45,1776,828,230,178,172,-1,2268,8908,1392,-1412,6264,0,338.35195019227245
03:00,-45,1748,828,232,178,172,-1,2269,8928,1380,-1398,6249,0,338.9812030075188
03:05,-45,1729,828,232,178,172,-1,2268,8924,1373,-1328,6224,0,339.2277992277992
03:10,-45,1740,827,232,178,171,-1,2267,8916,1357,-1316,6211,0,339.20139911634755
03:15,-46,1751,828,231,178,171,-1,2268,8898,1345,-1344,6269,0,339.356486585814
03:20,-46,1738,828,231,178,170,-1,2269,8911,1360,-1307,6231,0,339.21631564425644
03:25,-45,1731,828,231,178,170,-1,2269,8963,1364,-1353,6209,0,339.5117806457539
03:30,-45,1706,828,231,177,170,-1,2269,9009,1364,-1363,6172,0,340.0234418091561
03:35,-45,1659,828,231,177,170,-1,2268,9037,1368,-1307,6132,0,340.6815668202765
03:40,-45,1609,827,231,177,170,-1,2269,9104,1377,-1289,6110,0,341.6563767047549
03:45,-48,1572,827,231,177,171,-1,2267,9129,1376,-1244,6076,0,342.2658970214731
03:50,-49,1566,827,231,177,171,-1,2269,9141,1375,-1192,6056,0,342.3239996303484
03:55,-49,1566,827,230,177,171,-1,2269,9154,1368,-1125,5979,0,342.1371349095967
04:00,-49,1565,825,230,177,171,-1,2268,9164,1365,-1149,6026,0,342.54283071230344
04:05,-49,1543,823,233,177,170,-1,2268,9151,1365,-1045,6063,0,342.9869120843546
04:10,-49,1522,817,231,177,171,-1,2269,9130,1363,-849,6012,0,343.02262905998793
04:15,-49,1531,817,231,177,171,-1,2268,9130,1365,-768,6000,0,342.81026069984665
04:20,-49,1538,817,231,178,172,-1,2269,9201,1364,-724,5908,0,342.72416999907
04:25,-49,1538,816,231,178,172,-1,2270,9235,1370,-669,5874,0,342.69728523614725
04:30,-49,1540,817,231,178,172,-1,2268,9235,1377,-588,5814,0,342.27912395153777
04:35,-49,1532,817,229,178,172,-1,2270,9229,1379,-444,5756,0,342.0189808321646
04:40,-49,1523,816,229,178,172,-1,2269,9231,1385,-333,5735,0,342.00608443321164
04:45,-49,1515,816,230,178,172,-1,2269,9247,1447,-297,5677,0,341.01987932082886
04:50,-49,1502,816,231,178,172,-1,2268,9336,1488,-337,5632,0,341.01300638664867
04:55,-51,1485,817,231,178,172,-1,2269,9436,1492,-327,5600,0,341.71526873721405
05:00,-49,1464,817,229,178,172,-1,2269,9579,1500,-371,5555,0,342.68500764207306
